,date,time,pressure (hPa),humidity (%),temperature (degC)
596,20190105,03:20,1013.7,93.0,-5.2
597,20190105,03:30,1013.8,94.0,-5.3
598,20190105,03:40,1013.9,95.0,-5.4
599,20190105,03:50,1014.1,94.0,-5.4
600,20190105,04:00,1014.3,94.0,-5.4
601,20190105,04:10,1014.4,93.0,-5.4
602,20190105,04:20,1014.6,92.0,-5.5
603,20190105,04:30,1014.7,92.0,-5.4
604,20190105,04:40,1014.9,91.0,-5.5
605,20190105,04:50,1015.0,92.0,-5.5
606,20190105,05:00,1015.0,91.0,-5.6
607,20190105,05:10,1015.3,91.0,-5.6
608,20190105,05:20,1015.5,91.0,-5.6
609,20190105,05:30,1015.5,91.0,-5.6
610,20190105,05:40,1015.7,91.0,-5.7
611,20190105,05:50,1015.9,91.0,-5.7
612,20190105,06:00,1016.1,91.0,-5.7
613,20190105,06:10,1016.2,90.0,-5.7
614,20190105,06:20,1016.4,90.0,-5.7
615,20190105,06:30,1016.4,90.0,-5.7
616,20190105,06:40,1016.5,90.0,-5.7
617,20190105,06:50,1016.7,90.0,-5.7
618,20190105,07:00,1016.8,90.0,-5.7
619,20190105,07:10,1016.9,90.0,-5.8
620,20190105,07:20,1017.0,90.0,-5.8
621,20190105,07:30,1017.1,90.0,-5.8
622,20190105,07:40,1017.2,90.0,-5.8
623,20190105,07:50,1017.2,90.0,-5.8
624,20190105,08:00,1017.4,90.0,-5.8
625,20190105,08:10,1017.5,90.0,-5.8
626,20190105,08:20,1017.7,90.0,-5.8
627,20190105,08:30,1017.8,90.0,-5.8
628,20190105,08:40,1018.0,90.0,-5.8
629,20190105,08:50,1018.1,90.0,-5.7
630,20190105,09:00,1018.3,90.0,-5.7
631,20190105,09:10,1018.3,90.0,-5.7
632,20190105,09:20,1018.2,89.0,-5.7
633,20190105,09:30,1018.4,89.0,-5.6
634,20190105,09:40,1018.5,89.0,-5.7
635,20190105,09:50,1018.5,89.0,-5.6
636,20190105,10:00,1018.5,89.0,-5.7
637,20190105,10:10,1018.6,89.0,-5.7
638,20190105,10:20,1018.4,88.0,-5.7
639,20190105,10:30,1018.4,88.0,-5.6
640,20190105,10:40,1018.5,88.0,-5.7
641,20190105,10:50,1018.5,88.0,-5.6
642,20190105,11:00,1018.5,88.0,-5.6
643,20190105,11:10,1018.5,88.0,-5.7
644,20190105,11:20,1018.6,88.0,-5.6
645,20190105,11:30,1018.7,88.0,-5.6
646,20190105,11:40,1018.8,88.0,-5.6
647,20190105,11:50,1019.0,88.0,-5.5
648,20190105,12:00,1019.1,88.0,-5.5
649,20190105,12:10,1019.1,89.0,-5.5
650,20190105,12:20,1019.2,89.0,-5.5
651,20190105,12:30,1019.3,89.0,-5.6
652,20190105,12:40,1019.3,88.0,-5.7
653,20190105,12:50,1019.6,89.0,-5.7
654,20190105,13:00,1019.6,89.0,-5.7
655,20190105,13:10,1019.7,89.0,-5.6
656,20190105,13:20,1019.8,89.0,-5.6
657,20190105,13:30,1019.8,90.0,-5.6
658,20190105,13:40,1019.9,90.0,-5.6
659,20190105,13:50,1020.0,90.0,-5.5
660,20190105,14:00,1020.1,90.0,-5.5
661,20190105,14:10,1020.1,90.0,-5.5
662,20190105,14:20,1020.0,90.0,-5.4
663,20190105,14:30,1020.1,90.0,-5.5
664,20190105,14:40,1020.3,90.0,-5.5
665,20190105,14:50,1020.3,90.0,-5.5
666,20190105,15:00,1020.3,90.0,-5.6
667,20190105,15:10,1020.4,91.0,-5.6
668,20190105,15:20,1020.6,91.0,-5.6
669,20190105,15:30,1020.8,92.0,-5.6
670,20190105,15:40,1020.9,92.0,-5.6
671,20190105,15:50,1021.0,92.0,-5.6
672,20190105,16:00,1021.2,92.0,-5.6
673,20190105,16:10,1021.2,91.0,-5.6
674,20190105,16:20,1021.2,91.0,-5.7
675,20190105,16:30,1021.3,91.0,-5.8
676,20190105,16:40,1021.4,91.0,-5.8
677,20190105,16:50,1021.4,90.0,-5.8
678,20190105,17:00,1021.5,90.0,-5.8
679,20190105,17:10,1021.6,90.0,-5.8
680,20190105,17:20,1021.8,89.0,-5.9
681,20190105,17:30,1021.8,89.0,-5.9
682,20190105,17:40,1021.8,88.0,-6.0
683,20190105,17:50,1021.8,88.0,-6.1
684,20190105,18:00,1021.8,88.0,-6.1
685,20190105,18:10,1021.9,89.0,-6.1
686,20190105,18:20,1022.0,89.0,-6.1
687,20190105,18:30,1022.0,89.0,-6.1
688,20190105,18:40,1022.0,89.0,-6.2
689,20190105,18:50,1022.1,89.0,-6.2
690,20190105,19:00,1022.3,90.0,-6.2
691,20190105,19:10,1022.4,89.0,-6.3
692,20190105,19:20,1022.5,90.0,-6.4
693,20190105,19:30,1022.5,91.0,-6.4
694,20190105,19:40,1022.4,91.0,-6.5
695,20190105,19:50,1022.5,92.0,-6.7
696,20190105,20:00,1022.5,93.0,-6.6
697,20190105,20:10,1022.5,92.0,-6.5
698,20190105,20:20,1022.4,93.0,-6.6
699,20190105,20:30,1022.4,92.0,-6.6
700,20190105,20:40,1022.5,93.0,-6.7
701,20190105,20:50,1022.5,93.0,-6.8
702,20190105,21:00,1022.6,93.0,-6.7
703,20190105,21:10,1022.5,93.0,-6.8
704,20190105,21:20,1022.6,92.0,-6.8
705,20190105,21:30,1022.7,91.0,-6.8
706,20190105,21:40,1022.7,91.0,-6.9
707,20190105,21:50,1022.8,92.0,-6.9
708,20190105,22:00,1022.7,94.0,-7.1
709,20190105,22:10,1022.8,95.0,-7.1
710,20190105,22:20,1022.9,95.0,-7.1
711,20190105,22:30,1023.0,94.0,-7.2
712,20190105,22:40,1023.0,95.0,-7.2
713,20190105,22:50,1023.0,95.0,-7.2
714,20190105,23:00,1022.9,94.0,-7.3
715,20190105,23:10,1022.9,95.0,-7.4
716,20190105,23:20,1022.9,95.0,-7.4
717,20190105,23:30,1022.9,95.0,-7.5
718,20190105,23:40,1022.9,95.0,-7.5
719,20190105,23:50,1023.0,95.0,-7.5
720,20190106,00:00,1023.1,95.0,-7.6
721,20190106,00:10,1023.1,95.0,-7.6
722,20190106,00:20,1023.1,96.0,-7.5
723,20190106,00:30,1023.1,96.0,-7.5
724,20190106,00:40,1023.1,96.0,-7.5
725,20190106,00:50,1023.2,96.0,-7.4
726,20190106,01:00,1023.1,96.0,-7.4
727,20190106,01:10,1023.2,96.0,-7.4
728,20190106,01:20,1023.2,97.0,-7.5
729,20190106,01:30,1023.2,97.0,-7.5
730,20190106,01:40,1023.2,97.0,-7.4
731,20190106,01:50,1023.2,98.0,-7.5
732,20190106,02:00,1023.2,98.0,-7.5
733,20190106,02:10,1023.3,99.0,-7.6
734,20190106,02:20,1023.2,99.0,-7.6
735,20190106,02:30,1023.2,99.0,-7.6
736,20190106,02:40,1023.2,99.0,-7.6
737,20190106,02:50,1023.3,99.0,-7.6
738,20190106,03:00,1023.3,99.0,-7.5
739,20190106,03:10,1023.2,99.0,-7.5
740,20190106,03:20,1023.3,98.0,-7.5
741,20190106,03:30,1023.2,98.0,-7.5
742,20190106,03:40,1023.3,98.0,-7.4
743,20190106,03:50,1023.2,98.0,-7.5
744,20190106,04:00,1023.3,97.0,-7.4
745,20190106,04:10,1023.2,97.0,-7.4
746,20190106,04:20,1023.1,97.0,-7.4
747,20190106,04:30,1023.0,97.0,-7.4
748,20190106,04:40,1023.2,97.0,-7.4
749,20190106,04:50,1023.2,97.0,-7.4
750,20190106,05:00,1023.3,97.0,-7.3
751,20190106,05:10,1023.3,96.0,-7.3
752,20190106,05:20,1023.3,96.0,-7.3
753,20190106,05:30,1023.4,96.0,-7.3
754,20190106,05:40,1023.5,96.0,-7.3
755,20190106,05:50,1023.4,96.0,-7.3
756,20190106,06:00,1023.4,96.0,-7.3
757,20190106,06:10,1023.5,96.0,-7.3
758,20190106,06:20,1023.5,96.0,-7.2
759,20190106,06:30,1023.4,96.0,-7.2
760,20190106,06:40,1023.4,96.0,-7.2
761,20190106,06:50,1023.5,96.0,-7.2
762,20190106,07:00,1023.5,96.0,-7.2
763,20190106,07:10,1023.6,96.0,-7.1
764,20190106,07:20,1023.6,96.0,-7.0
765,20190106,07:30,1023.6,96.0,-7.0
766,20190106,07:40,1023.6,95.0,-6.9
767,20190106,07:50,1023.5,96.0,-6.8
768,20190106,08:00,1023.5,96.0,-6.7
769,20190106,08:10,1023.5,96.0,-6.6
770,20190106,08:20,1023.6,96.0,-6.4
771,20190106,08:30,1023.7,96.0,-6.4
772,20190106,08:40,1023.6,95.0,-6.3
773,20190106,08:50,1023.7,95.0,-6.3
774,20190106,09:00,1023.6,95.0,-6.3
775,20190106,09:10,1023.7,95.0,-6.3
776,20190106,09:20,1023.7,95.0,-6.1
777,20190106,09:30,1023.6,94.0,-6.0
778,20190106,09:40,1023.6,94.0,-5.9
779,20190106,09:50,1023.6,93.0,-5.8
780,20190106,10:00,1023.4,93.0,-5.6
781,20190106,10:10,1023.4,92.0,-5.5
782,20190106,10:20,1023.5,92.0,-5.3
783,20190106,10:30,1023.4,91.0,-5.2
784,20190106,10:40,1023.2,91.0,-5.1
785,20190106,10:50,1023.2,91.0,-4.9
786,20190106,11:00,1023.1,90.0,-4.8
787,20190106,11:10,1023.1,90.0,-4.7
788,20190106,11:20,1023.0,90.0,-4.5
789,20190106,11:30,1023.0,89.0,-4.4
790,20190106,11:40,1023.0,89.0,-4.3
791,20190106,11:50,1023.0,89.0,-4.2
792,20190106,12:00,1023.1,89.0,-4.1
793,20190106,12:10,1023.0,89.0,-4.1
794,20190106,12:20,1023.1,87.0,-3.8
795,20190106,12:30,1023.0,87.0,-3.8
796,20190106,12:40,1023.0,87.0,-3.8
797,20190106,12:50,1022.9,87.0,-3.7
798,20190106,13:00,1023.0,86.0,-3.6
799,20190106,13:10,1022.9,87.0,-3.6
800,20190106,13:20,1023.0,88.0,-3.5
801,20190106,13:30,1022.7,89.0,-3.4
802,20190106,13:40,1022.8,88.0,-3.3
803,20190106,13:50,1022.8,89.0,-3.2
804,20190106,14:00,1022.8,88.0,-3.0
805,20190106,14:10,1022.6,88.0,-3.0
806,20190106,14:20,1022.6,87.0,-2.8
807,20190106,14:30,1022.5,88.0,-2.7
808,20190106,14:40,1022.5,87.0,-2.5
809,20190106,14:50,1022.5,88.0,-2.6
810,20190106,15:00,1022.4,88.0,-2.6
811,20190106,15:10,1022.3,89.0,-2.5
812,20190106,15:20,1022.3,88.0,-2.4
813,20190106,15:30,1022.2,88.0,-2.3
814,20190106,15:40,1022.2,88.0,-2.2
815,20190106,15:50,1022.1,88.0,-2.2
816,20190106,16:00,1022.1,88.0,-2.1
817,20190106,16:10,1022.0,88.0,-2.0
818,20190106,16:20,1022.0,88.0,-2.1
819,20190106,16:30,1021.9,89.0,-2.0
820,20190106,16:40,1021.9,89.0,-2.0
821,20190106,16:50,1021.8,89.0,-1.9
822,20190106,17:00,1021.6,89.0,-1.6
823,20190106,17:10,1021.5,90.0,-1.5
824,20190106,17:20,1021.4,90.0,-1.4
825,20190106,17:30,1021.3,91.0,-1.3
826,20190106,17:40,1021.2,91.0,-1.2
827,20190106,17:50,1021.1,92.0,-1.0
828,20190106,18:00,1021.1,92.0,-1.0
829,20190106,18:10,1021.0,93.0,-1.0
830,20190106,18:20,1020.9,93.0,-0.9
831,20190106,18:30,1020.8,95.0,-0.9
832,20190106,18:40,1020.7,96.0,-0.9
833,20190106,18:50,1020.6,97.0,-0.8
834,20190106,19:00,1020.4,98.0,-0.8
835,20190106,19:10,1020.4,98.0,-0.8
836,20190106,19:20,1020.5,98.0,-0.8
837,20190106,19:30,1020.5,98.0,-0.8
838,20190106,19:40,1020.3,98.0,-0.8
839,20190106,19:50,1020.2,99.0,-0.9
840,20190106,20:00,1020.2,99.0,-1.0
841,20190106,20:10,1020.1,99.0,-1.0
842,20190106,20:20,1020.0,100.0,-0.9
843,20190106,20:30,1020.0,100.0,-0.9
844,20190106,20:40,1019.9,100.0,-0.7
845,20190106,20:50,1019.8,100.0,-0.7
846,20190106,21:00,1019.7,100.0,-0.7
847,20190106,21:10,1019.6,100.0,-0.6
848,20190106,21:20,1019.5,100.0,-0.5
849,20190106,21:30,1019.4,100.0,-0.4
850,20190106,21:40,1019.2,100.0,-0.3
851,20190106,21:50,1019.1,100.0,-0.2
852,20190106,22:00,1019.0,100.0,-0.2
853,20190106,22:10,1018.9,100.0,-0.2
854,20190106,22:20,1018.8,100.0,-0.1
855,20190106,22:30,1018.6,100.0,0.0
856,20190106,22:40,1018.5,100.0,-0.1
857,20190106,22:50,1018.4,100.0,0.0
858,20190106,23:00,1018.2,100.0,0.0
859,20190106,23:10,1018.2,100.0,0.1
860,20190106,23:20,1018.1,100.0,0.2
861,20190106,23:30,1018.0,100.0,0.3
862,20190106,23:40,1018.0,100.0,0.4
863,20190106,23:50,1017.8,100.0,0.4
864,20190107,00:00,1017.6,100.0,0.5
865,20190107,00:10,1017.6,100.0,0.5
866,20190107,00:20,1017.5,100.0,0.6
867,20190107,00:30,1017.4,100.0,0.6
868,20190107,00:40,1017.3,100.0,0.7
869,20190107,00:50,1017.2,100.0,0.8
870,20190107,01:00,1017.1,100.0,0.9
871,20190107,01:10,1017.0,100.0,1.0
872,20190107,01:20,1016.9,100.0,1.1
873,20190107,01:30,1016.8,100.0,1.1
874,20190107,01:40,1016.7,100.0,1.2
875,20190107,01:50,1016.6,100.0,1.2
876,20190107,02:00,1016.5,100.0,1.3
877,20190107,02:10,1016.4,100.0,1.2
878,20190107,02:20,1016.3,100.0,1.2
879,20190107,02:30,1016.1,100.0,1.4
880,20190107,02:40,1016.1,100.0,1.4
881,20190107,02:50,1016.0,100.0,1.4
882,20190107,03:00,1015.9,100.0,1.3
883,20190107,03:10,1015.8,100.0,1.4
884,20190107,03:20,1015.6,100.0,1.3
885,20190107,03:30,1015.5,100.0,1.4
886,20190107,03:40,1015.4,100.0,1.4
887,20190107,03:50,1015.3,100.0,1.4
888,20190107,04:00,1015.2,100.0,1.4
889,20190107,04:10,1015.1,100.0,1.4
890,20190107,04:20,1015.0,100.0,1.4
891,20190107,04:30,1014.8,100.0,1.5
892,20190107,04:40,1014.8,100.0,1.5
893,20190107,04:50,1014.7,100.0,1.5
894,20190107,05:00,1014.6,100.0,1.4
895,20190107,05:10,1014.7,100.0,1.4
896,20190107,05:20,1014.6,100.0,1.4
897,20190107,05:30,1014.7,100.0,1.4
898,20190107,05:40,1014.7,100.0,1.5
899,20190107,05:50,1014.7,100.0,1.4
900,20190107,06:00,1014.7,100.0,1.4
901,20190107,06:10,1014.5,100.0,1.4
902,20190107,06:20,1014.5,100.0,1.4
903,20190107,06:30,1014.5,100.0,1.3
904,20190107,06:40,1014.6,100.0,1.3
905,20190107,06:50,1014.5,100.0,1.2
906,20190107,07:00,1014.4,100.0,1.2
907,20190107,07:10,1014.3,100.0,1.2
908,20190107,07:20,1014.2,100.0,1.2
909,20190107,07:30,1014.2,100.0,1.2
910,20190107,07:40,1014.3,100.0,1.2
911,20190107,07:50,1014.3,100.0,1.2
912,20190107,08:00,1014.3,100.0,1.2
913,20190107,08:10,1014.2,100.0,1.2
914,20190107,08:20,1014.1,100.0,1.3
915,20190107,08:30,1014.1,100.0,1.4
916,20190107,08:40,1014.1,100.0,1.5
917,20190107,08:50,1014.1,100.0,1.6
918,20190107,09:00,1014.1,100.0,1.7
919,20190107,09:10,1013.9,100.0,1.7
920,20190107,09:20,1013.9,100.0,1.7
921,20190107,09:30,1013.8,100.0,1.7
922,20190107,09:40,1013.9,100.0,1.7
923,20190107,09:50,1013.9,100.0,1.6
924,20190107,10:00,1013.9,100.0,1.7
925,20190107,10:10,1013.9,100.0,1.6
926,20190107,10:20,1013.8,100.0,1.7
927,20190107,10:30,1013.7,100.0,1.7
928,20190107,10:40,1013.6,100.0,1.7
929,20190107,10:50,1013.6,100.0,1.7
930,20190107,11:00,1013.5,100.0,1.7
931,20190107,11:10,1013.5,100.0,1.6
932,20190107,11:20,1013.5,100.0,1.6
933,20190107,11:30,1013.4,100.0,1.5
934,20190107,11:40,1013.3,100.0,1.4
935,20190107,11:50,1013.3,100.0,1.4
936,20190107,12:00,1013.3,100.0,1.4
937,20190107,12:10,1013.2,100.0,1.3
938,20190107,12:20,1013.2,100.0,1.2
939,20190107,12:30,1013.3,100.0,1.2
940,20190107,12:40,1013.1,100.0,1.2
941,20190107,12:50,1013.2,100.0,1.1
942,20190107,13:00,1013.1,100.0,1.2
943,20190107,13:10,1013.2,100.0,1.1
944,20190107,13:20,1013.2,100.0,1.0
945,20190107,13:30,1013.2,100.0,0.9
946,20190107,13:40,1013.2,99.0,0.8
947,20190107,13:50,1013.1,99.0,0.7
948,20190107,14:00,1013.0,100.0,0.7
949,20190107,14:10,1012.9,99.0,0.8
950,20190107,14:20,1012.9,99.0,0.7
951,20190107,14:30,1012.8,98.0,0.7
952,20190107,14:40,1012.8,98.0,0.7
953,20190107,14:50,1012.7,98.0,0.6
954,20190107,15:00,1012.6,97.0,0.6
955,20190107,15:10,1012.6,98.0,0.5
956,20190107,15:20,1012.6,97.0,0.5
957,20190107,15:30,1012.6,96.0,0.3
958,20190107,15:40,1012.5,96.0,0.4
959,20190107,15:50,1012.5,97.0,0.2
960,20190107,16:00,1012.3,97.0,0.1
961,20190107,16:10,1012.3,97.0,-0.1
962,20190107,16:20,1012.2,97.0,-0.1
963,20190107,16:30,1012.1,97.0,-0.1
964,20190107,16:40,1012.0,97.0,-0.1
965,20190107,16:50,1012.0,97.0,-0.2
966,20190107,17:00,1012.0,97.0,-0.2
967,20190107,17:10,1011.8,97.0,-0.2
968,20190107,17:20,1011.7,97.0,-0.4
969,20190107,17:30,1011.5,98.0,-0.4
970,20190107,17:40,1011.4,98.0,-0.5
971,20190107,17:50,1011.3,98.0,-0.5
972,20190107,18:00,1011.2,98.0,-0.6
973,20190107,18:10,1011.0,98.0,-0.6
974,20190107,18:20,1010.9,98.0,-0.6
975,20190107,18:30,1010.8,98.0,-0.6
976,20190107,18:40,1010.7,97.0,-0.6
977,20190107,18:50,1010.5,97.0,-0.6
978,20190107,19:00,1010.4,97.0,-0.6
979,20190107,19:10,1010.3,98.0,-0.6
980,20190107,19:20,1010.2,98.0,-0.7
981,20190107,19:30,1010.1,98.0,-0.7
982,20190107,19:40,1010.0,99.0,-0.7
983,20190107,19:50,1009.9,99.0,-0.7
984,20190107,20:00,1009.8,99.0,-0.8
985,20190107,20:10,1009.7,100.0,-0.8
986,20190107,20:20,1009.6,100.0,-0.8
987,20190107,20:30,1009.5,100.0,-0.8
988,20190107,20:40,1009.4,100.0,-0.8
989,20190107,20:50,1009.2,100.0,-0.8
990,20190107,21:00,1009.1,100.0,-0.9
991,20190107,21:10,1008.9,100.0,-0.9
992,20190107,21:20,1008.8,100.0,-1.0
993,20190107,21:30,1008.6,100.0,-1.0
994,20190107,21:40,1008.5,100.0,-1.0
995,20190107,21:50,1008.4,100.0,-1.0
996,20190107,22:00,1008.4,100.0,-1.1
997,20190107,22:10,1008.3,100.0,-1.1
998,20190107,22:20,1008.2,100.0,-1.1
999,20190107,22:30,1008.1,100.0,-1.1
1000,20190107,22:40,1007.9,100.0,-1.1
1001,20190107,22:50,1007.6,100.0,-1.1
1002,20190107,23:00,1007.5,100.0,-1.0
1003,20190107,23:10,1007.4,100.0,-1.0
1004,20190107,23:20,1007.2,100.0,-1.1
1005,20190107,23:30,1007.0,100.0,-1.0
1006,20190107,23:40,1006.9,100.0,-1.0
1007,20190107,23:50,1006.8,100.0,-1.0
1008,20190108,00:00,1006.6,100.0,-1.0
1009,20190108,00:10,1006.5,100.0,-1.0
1010,20190108,00:20,1006.3,100.0,-0.9
1011,20190108,00:30,1006.1,100.0,-0.9
1012,20190108,00:40,1006.0,100.0,-0.9
1013,20190108,00:50,1005.7,100.0,-0.9
1014,20190108,01:00,1005.6,100.0,-0.9
1015,20190108,01:10,1005.4,100.0,-0.9
1016,20190108,01:20,1005.2,100.0,-0.9
1017,20190108,01:30,1005.0,100.0,-0.9
1018,20190108,01:40,1004.8,100.0,-0.9
1019,20190108,01:50,1004.7,100.0,-0.9
1020,20190108,02:00,1004.5,100.0,-0.9
1021,20190108,02:10,1004.4,100.0,-0.8
1022,20190108,02:20,1004.3,100.0,-0.7
1023,20190108,02:30,1004.0,100.0,-0.6
1024,20190108,02:40,1003.9,100.0,-0.5
1025,20190108,02:50,1003.6,100.0,-0.4
1026,20190108,03:00,1003.3,100.0,-0.3
1027,20190108,03:10,1003.1,100.0,-0.2
1028,20190108,03:20,1003.0,100.0,-0.2
1029,20190108,03:30,1002.8,100.0,-0.1
1030,20190108,03:40,1002.7,100.0,-0.1
1031,20190108,03:50,1002.6,100.0,0.0
1032,20190108,04:00,1002.5,100.0,0.0
1033,20190108,04:10,1002.4,100.0,0.0
1034,20190108,04:20,1002.2,100.0,0.0
1035,20190108,04:30,1002.1,100.0,0.0
1036,20190108,04:40,1002.0,100.0,0.0
1037,20190108,04:50,1001.9,100.0,0.0
1038,20190108,05:00,1001.7,100.0,0.1
1039,20190108,05:10,1001.7,100.0,0.1
1040,20190108,05:20,1001.6,100.0,0.0
1041,20190108,05:30,1001.5,100.0,0.1
1042,20190108,05:40,1001.5,100.0,0.1
1043,20190108,05:50,1001.3,100.0,0.1
1044,20190108,06:00,1001.2,100.0,0.1
1045,20190108,06:10,1001.2,100.0,0.1
1046,20190108,06:20,1001.1,100.0,0.1
1047,20190108,06:30,1001.1,100.0,0.1
1048,20190108,06:40,1001.0,100.0,0.2
1049,20190108,06:50,1001.0,100.0,0.1
1050,20190108,07:00,1000.9,100.0,0.2
1051,20190108,07:10,1000.9,100.0,0.2
1052,20190108,07:20,1000.9,100.0,0.2
1053,20190108,07:30,1000.9,100.0,0.2
1054,20190108,07:40,1000.9,100.0,0.3
1055,20190108,07:50,1000.8,100.0,0.4
1056,20190108,08:00,1000.8,100.0,0.4
1057,20190108,08:10,1000.7,100.0,0.4
1058,20190108,08:20,1000.7,100.0,0.4
1059,20190108,08:30,1000.7,100.0,0.5
1060,20190108,08:40,1000.6,100.0,0.4
1061,20190108,08:50,1000.6,100.0,0.5
1062,20190108,09:00,1000.6,100.0,0.6
1063,20190108,09:10,1000.6,100.0,0.6
1064,20190108,09:20,1000.5,100.0,0.6
1065,20190108,09:30,1000.5,100.0,0.7
1066,20190108,09:40,1000.4,100.0,0.7
1067,20190108,09:50,1000.3,100.0,0.7
1068,20190108,10:00,1000.3,100.0,0.7
1069,20190108,10:10,1000.2,100.0,0.6
1070,20190108,10:20,1000.2,100.0,0.6
1071,20190108,10:30,1000.1,100.0,0.6
1072,20190108,10:40,1000.1,100.0,0.7
1073,20190108,10:50,1000.0,100.0,0.7
1074,20190108,11:00,1000.1,100.0,0.7
1075,20190108,11:10,1000.1,100.0,0.6
1076,20190108,11:20,1000.0,100.0,0.5
1077,20190108,11:30,1000.0,100.0,0.5
1078,20190108,11:40,999.9,100.0,0.5
1079,20190108,11:50,999.9,100.0,0.6
1080,20190108,12:00,999.8,100.0,0.5
1081,20190108,12:10,999.8,100.0,0.5
1082,20190108,12:20,999.8,100.0,0.5
1083,20190108,12:30,999.8,100.0,0.4
1084,20190108,12:40,999.7,100.0,0.4
1085,20190108,12:50,999.8,100.0,0.2
1086,20190108,13:00,999.8,100.0,0.2
1087,20190108,13:10,999.7,100.0,0.1
1088,20190108,13:20,999.7,100.0,0.1
1089,20190108,13:30,999.8,100.0,0.2
1090,20190108,13:40,999.7,100.0,0.1
1091,20190108,13:50,999.7,100.0,0.1
1092,20190108,14:00,999.7,100.0,0.1
1093,20190108,14:10,999.8,100.0,0.0
1094,20190108,14:20,999.7,100.0,0.0
1095,20190108,14:30,999.8,100.0,0.0
1096,20190108,14:40,999.8,100.0,0.0
1097,20190108,14:50,999.8,100.0,0.0
1098,20190108,15:00,999.8,100.0,-0.1
1099,20190108,15:10,999.8,100.0,-0.2
1100,20190108,15:20,999.8,100.0,-0.2
1101,20190108,15:30,999.9,100.0,-0.2
1102,20190108,15:40,999.9,100.0,-0.3
1103,20190108,15:50,1000.0,100.0,-0.3
1104,20190108,16:00,1000.1,100.0,-0.3
1105,20190108,16:10,1000.1,100.0,-0.3
1106,20190108,16:20,1000.1,100.0,-0.3
1107,20190108,16:30,1000.1,100.0,-0.3
1108,20190108,16:40,1000.2,100.0,-0.3
1109,20190108,16:50,1000.2,100.0,-0.3
1110,20190108,17:00,1000.2,100.0,-0.3
1111,20190108,17:10,1000.2,100.0,-0.3
1112,20190108,17:20,1000.3,100.0,-0.4
1113,20190108,17:30,1000.3,100.0,-0.4
1114,20190108,17:40,1000.4,100.0,-0.4
1115,20190108,17:50,1000.4,100.0,-0.4
1116,20190108,18:00,1000.4,100.0,-0.4
1117,20190108,18:10,1000.5,100.0,-0.4
1118,20190108,18:20,1000.5,100.0,-0.4
1119,20190108,18:30,1000.6,100.0,-0.4
1120,20190108,18:40,1000.6,100.0,-0.4
1121,20190108,18:50,1000.7,100.0,-0.5
1122,20190108,19:00,1000.7,100.0,-0.5
1123,20190108,19:10,1000.7,100.0,-0.5
1124,20190108,19:20,1000.7,100.0,-0.5
1125,20190108,19:30,1000.8,100.0,-0.6
1126,20190108,19:40,1000.8,100.0,-0.6
1127,20190108,19:50,1000.8,100.0,-0.6
1128,20190108,20:00,1000.9,100.0,-0.6
1129,20190108,20:10,1000.9,100.0,-0.6
1130,20190108,20:20,1001.0,100.0,-0.6
1131,20190108,20:30,1001.0,100.0,-0.6
1132,20190108,20:40,1001.1,100.0,-0.7
1133,20190108,20:50,1001.1,100.0,-0.7
1134,20190108,21:00,1001.2,100.0,-0.7
1135,20190108,21:10,1001.3,100.0,-0.7
1136,20190108,21:20,1001.3,100.0,-0.7
1137,20190108,21:30,1001.4,100.0,-0.8
1138,20190108,21:40,1001.4,100.0,-0.8
1139,20190108,21:50,1001.4,100.0,-0.8
1140,20190108,22:00,1001.5,100.0,-0.8
1141,20190108,22:10,1001.5,100.0,-0.8
1142,20190108,22:20,1001.6,100.0,-0.8
1143,20190108,22:30,1001.7,100.0,-0.7
1144,20190108,22:40,1001.8,100.0,-0.7
1145,20190108,22:50,1001.8,100.0,-0.8
1146,20190108,23:00,1001.9,100.0,-0.8
1147,20190108,23:10,1002.0,100.0,-0.8
1148,20190108,23:20,1002.1,100.0,-0.8
1149,20190108,23:30,1002.2,100.0,-0.8
1150,20190108,23:40,1002.3,100.0,-0.9
1151,20190108,23:50,1002.3,100.0,-0.9
1152,20190109,00:00,1002.4,100.0,-1.0
1153,20190109,00:10,1002.5,100.0,-1.1
1154,20190109,00:20,1002.7,100.0,-1.2
1155,20190109,00:30,1002.8,100.0,-1.1
1156,20190109,00:40,1002.9,100.0,-1.0
1157,20190109,00:50,1002.9,100.0,-1.1
1158,20190109,01:00,1003.0,100.0,-1.1
1159,20190109,01:10,1003.0,100.0,-1.1
1160,20190109,01:20,1003.2,100.0,-1.1
1161,20190109,01:30,1003.3,100.0,-1.1
1162,20190109,01:40,1003.4,100.0,-1.0
1163,20190109,01:50,1003.4,100.0,-1.0
1164,20190109,02:00,1003.5,100.0,-1.0
1165,20190109,02:10,1003.6,100.0,-1.0
1166,20190109,02:20,1003.6,100.0,-1.0
1167,20190109,02:30,1003.7,100.0,-1.0
1168,20190109,02:40,1003.8,100.0,-1.0
1169,20190109,02:50,1003.9,100.0,-1.0
1170,20190109,03:00,1004.0,100.0,-1.0
1171,20190109,03:10,1004.1,100.0,-1.0
1172,20190109,03:20,1004.3,100.0,-0.9
1173,20190109,03:30,1004.4,100.0,-1.0
1174,20190109,03:40,1004.5,100.0,-1.0
1175,20190109,03:50,1004.5,100.0,-0.9
1176,20190109,04:00,1004.6,100.0,-1.0
1177,20190109,04:10,1004.6,100.0,-1.1
