Vuosi,Kk,Pv,Klo,Aikavyöhyke,Ilmanpaine (msl) (hPa),Suhteellinen kosteus (%),Ilman lämpötila (degC)
2019,11,4,17:40,UTC,1003.8,97,-2.5
2019,11,4,17:50,UTC,1003.8,97,-2.6
2019,11,4,18:00,UTC,1003.6,97,-2.6
2019,11,4,18:10,UTC,1003.6,97,-2.6
2019,11,4,18:20,UTC,1003.5,97,-2.7
2019,11,4,18:30,UTC,1003.6,97,-2.7
2019,11,4,18:40,UTC,1003.7,97,-2.7
2019,11,4,18:50,UTC,1003.8,96,-2.6
2019,11,4,19:00,UTC,1003.5,97,-2.7
2019,11,4,19:10,UTC,1003.6,97,-2.7
2019,11,4,19:20,UTC,1003.7,97,-2.8
2019,11,4,19:30,UTC,1003.6,97,-2.8
2019,11,4,19:40,UTC,1003.6,97,-2.8
2019,11,4,19:50,UTC,1003.7,97,-2.8
2019,11,4,20:00,UTC,1003.7,97,-2.9
2019,11,4,20:10,UTC,1003.7,97,-3
2019,11,4,20:20,UTC,1003.7,97,-3
2019,11,4,20:30,UTC,1003.6,97,-3
2019,11,4,20:40,UTC,1003.4,97,-3.1
2019,11,4,20:50,UTC,1003.4,96,-3.1
2019,11,4,21:00,UTC,1003.3,96,-3.2
2019,11,4,21:10,UTC,1003.3,96,-3.1
2019,11,4,21:20,UTC,1003.3,96,-3.1
2019,11,4,21:30,UTC,1003.3,97,-3.2
2019,11,4,21:40,UTC,1003.3,96,-3.2
2019,11,4,21:50,UTC,1003.3,96,-3.2
2019,11,4,22:00,UTC,1003.1,96,-3.2
2019,11,4,22:10,UTC,1003,96,-3.3
2019,11,4,22:20,UTC,1003.1,96,-3.3
2019,11,4,22:30,UTC,1003.1,96,-3.3
2019,11,4,22:40,UTC,1003.1,95,-3.3
2019,11,4,22:50,UTC,1002.9,96,-3.4
2019,11,4,23:00,UTC,1002.9,95,-3.4
2019,11,4,23:10,UTC,1002.8,95,-3.4
2019,11,4,23:20,UTC,1002.8,95,-3.3
2019,11,4,23:30,UTC,1002.9,94,-3.3
2019,11,4,23:40,UTC,1002.9,94,-3.4
2019,11,4,23:50,UTC,1002.8,95,-3.5
2019,11,5,00:00,UTC,1002.8,95,-3.5
2019,11,5,00:10,UTC,1002.7,94,-3.4
2019,11,5,00:20,UTC,1002.7,94,-3.4
2019,11,5,00:30,UTC,1002.7,94,-3.4
2019,11,5,00:40,UTC,1002.6,94,-3.4
2019,11,5,00:50,UTC,1002.7,93,-3.4
2019,11,5,01:00,UTC,1002.6,93,-3.4
2019,11,5,01:10,UTC,1002.6,93,-3.4
2019,11,5,01:20,UTC,1002.7,92,-3.4
2019,11,5,01:30,UTC,1002.6,92,-3.3
2019,11,5,01:40,UTC,1002.4,93,-3.4
2019,11,5,01:50,UTC,1002.3,93,-3.3
2019,11,5,02:00,UTC,1002.1,92,-3.2
2019,11,5,02:10,UTC,1002.1,92,-3.2
2019,11,5,02:20,UTC,1001.9,92,-3.2
2019,11,5,02:30,UTC,1001.9,92,-3.1
2019,11,5,02:40,UTC,1001.9,92,-3.1
2019,11,5,02:50,UTC,1001.9,92,-3.1
2019,11,5,03:00,UTC,1001.8,91,-3
2019,11,5,03:10,UTC,1001.8,92,-3
2019,11,5,03:20,UTC,1001.6,92,-3
2019,11,5,03:30,UTC,1001.5,92,-3
2019,11,5,03:40,UTC,1001.5,93,-3
2019,11,5,03:50,UTC,1001.4,92,-2.9
2019,11,5,04:00,UTC,1001.4,92,-2.9
2019,11,5,04:10,UTC,1001.3,92,-2.9
2019,11,5,04:20,UTC,1001.2,92,-2.9
2019,11,5,04:30,UTC,1001.3,91,-2.9
2019,11,5,04:40,UTC,1001.3,91,-2.9
2019,11,5,04:50,UTC,1001.2,91,-2.9
2019,11,5,05:00,UTC,1001.1,90,-2.9
2019,11,5,05:10,UTC,1001.1,89,-2.9
2019,11,5,05:20,UTC,1001.2,89,-2.9
2019,11,5,05:30,UTC,1001,89,-2.9
2019,11,5,05:40,UTC,1000.9,88,-2.9
2019,11,5,05:50,UTC,1000.9,87,-2.8
2019,11,5,06:00,UTC,1000.9,86,-2.8
2019,11,5,06:10,UTC,1001,86,-2.8
2019,11,5,06:20,UTC,1001.1,85,-2.7
2019,11,5,06:30,UTC,1001.1,84,-2.8
2019,11,5,06:40,UTC,1001.1,84,-2.7
2019,11,5,06:50,UTC,1001.1,84,-2.8
2019,11,5,07:00,UTC,1001,80,-2.8
2019,11,5,07:10,UTC,1000.9,79,-2.7
2019,11,5,07:20,UTC,1000.7,77,-2.7
2019,11,5,07:30,UTC,1000.6,77,-2.7
2019,11,5,07:40,UTC,1000.6,77,-2.7
2019,11,5,07:50,UTC,1000.5,75,-2.6
2019,11,5,08:00,UTC,1000.6,75,-2.5
2019,11,5,08:10,UTC,1000.7,74,-2.4
2019,11,5,08:20,UTC,1000.6,74,-2.4
2019,11,5,08:30,UTC,1000.6,73,-2.3
2019,11,5,08:40,UTC,1000.5,71,-2.2
2019,11,5,08:50,UTC,1000.4,71,-2.2
2019,11,5,09:00,UTC,1000.3,70,-2.1
2019,11,5,09:10,UTC,1000.5,68,-1.9
2019,11,5,09:20,UTC,1000.4,66,-1.8
2019,11,5,09:30,UTC,1000.2,65,-1.7
2019,11,5,09:40,UTC,1000.1,64,-1.6
2019,11,5,09:50,UTC,1000.1,63,-1.5
2019,11,5,10:00,UTC,1000.1,62,-1.4
2019,11,5,10:10,UTC,1000.1,62,-1.3
2019,11,5,10:20,UTC,999.8,60,-1.2
2019,11,5,10:30,UTC,999.8,59,-1.2
2019,11,5,10:40,UTC,999.8,58,-1.1
2019,11,5,10:50,UTC,999.8,57,-0.9
2019,11,5,11:00,UTC,999.7,55,-0.8
2019,11,5,11:10,UTC,999.7,52,-0.7
2019,11,5,11:20,UTC,999.5,51,-0.6
2019,11,5,11:30,UTC,999.4,48,-0.4
2019,11,5,11:40,UTC,999.3,47,-0.4
2019,11,5,11:50,UTC,999.2,46,-0.3
2019,11,5,12:00,UTC,999.2,45,-0.2
2019,11,5,12:10,UTC,999.1,45,-0.2
2019,11,5,12:20,UTC,999.1,46,-0.3
2019,11,5,12:30,UTC,999,46,-0.3
2019,11,5,12:40,UTC,999,46,-0.4
2019,11,5,12:50,UTC,999,46,-0.4
2019,11,5,13:00,UTC,999,47,-0.5
2019,11,5,13:10,UTC,999,47,-0.6
2019,11,5,13:20,UTC,999,48,-0.7
2019,11,5,13:30,UTC,999.1,47,-0.7
2019,11,5,13:40,UTC,999.1,47,-0.7
2019,11,5,13:50,UTC,999.3,48,-0.9
2019,11,5,14:00,UTC,999.3,47,-0.9
2019,11,5,14:10,UTC,999.3,47,-1
2019,11,5,14:20,UTC,999.3,47,-1
2019,11,5,14:30,UTC,999.4,48,-1.1
2019,11,5,14:40,UTC,999.3,48,-1.2
2019,11,5,14:50,UTC,999.4,48,-1.3
2019,11,5,15:00,UTC,999.5,48,-1.3
2019,11,5,15:10,UTC,999.6,49,-1.4
2019,11,5,15:20,UTC,999.7,49,-1.4
2019,11,5,15:30,UTC,999.7,48,-1.4
2019,11,5,15:40,UTC,999.9,50,-1.5
2019,11,5,15:50,UTC,1000,49,-1.5
2019,11,5,16:00,UTC,1000,49,-1.6
2019,11,5,16:10,UTC,1000,49,-1.6
2019,11,5,16:20,UTC,1000,49,-1.7
2019,11,5,16:30,UTC,1000.2,49,-1.7
2019,11,5,16:40,UTC,1000.3,48,-1.6
2019,11,5,16:50,UTC,1000.2,48,-1.7
2019,11,5,17:00,UTC,1000.4,48,-1.8
2019,11,5,17:10,UTC,1000.4,49,-1.9
2019,11,5,17:20,UTC,1000.3,48,-1.9
2019,11,5,17:30,UTC,1000.4,47,-1.9
2019,11,5,17:40,UTC,1000.5,50,-2.2
2019,11,5,17:50,UTC,1000.6,50,-2.2
2019,11,5,18:00,UTC,1000.5,49,-2.1
2019,11,5,18:10,UTC,1000.6,48,-2.1
2019,11,5,18:20,UTC,1000.6,48,-2.3
2019,11,5,18:30,UTC,1000.6,48,-2.3
2019,11,5,18:40,UTC,1000.6,46,-2.2
2019,11,5,18:50,UTC,1000.6,46,-2.2
2019,11,5,19:00,UTC,1000.6,46,-2.3
2019,11,5,19:10,UTC,1000.5,45,-2.3
2019,11,5,19:20,UTC,1000.7,45,-2.3
2019,11,5,19:30,UTC,1000.7,44,-2.2
2019,11,5,19:40,UTC,1000.8,43,-2.1
2019,11,5,19:50,UTC,1000.9,42,-2.1
2019,11,5,20:00,UTC,1000.9,42,-2.1
2019,11,5,20:10,UTC,1001,41,-2.1
2019,11,5,20:20,UTC,1001,42,-2.2
2019,11,5,20:30,UTC,1001.1,41,-2.1
2019,11,5,20:40,UTC,1001.2,41,-2.2
2019,11,5,20:50,UTC,1001.2,42,-2.2
2019,11,5,21:00,UTC,1001.2,42,-2.4
2019,11,5,21:10,UTC,1001.4,42,-2.3
2019,11,5,21:20,UTC,1001.6,42,-2.4
2019,11,5,21:30,UTC,1001.7,43,-2.5
2019,11,5,21:40,UTC,1001.8,43,-2.6
2019,11,5,21:50,UTC,1002,43,-2.6
2019,11,5,22:00,UTC,1002.1,44,-2.8
2019,11,5,22:10,UTC,1002.2,44,-2.8
2019,11,5,22:20,UTC,1002.2,44,-2.9
2019,11,5,22:30,UTC,1002.3,45,-3
2019,11,5,22:40,UTC,1002.4,44,-2.8
2019,11,5,22:50,UTC,1002.5,44,-3
2019,11,5,23:00,UTC,1002.6,45,-3.2
2019,11,5,23:10,UTC,1002.6,46,-3.2
2019,11,5,23:20,UTC,1002.7,47,-3.3
2019,11,5,23:30,UTC,1002.7,47,-3.4
2019,11,5,23:40,UTC,1002.7,47,-3.3
2019,11,5,23:50,UTC,1002.9,48,-3.5
2019,11,6,00:00,UTC,1002.9,48,-3.5
2019,11,6,00:10,UTC,1003,49,-3.6
2019,11,6,00:20,UTC,1002.9,49,-3.7
2019,11,6,00:30,UTC,1003,50,-3.9
2019,11,6,00:40,UTC,1003,50,-3.9
2019,11,6,00:50,UTC,1002.9,49,-3.8
2019,11,6,01:00,UTC,1002.9,49,-3.9
2019,11,6,01:10,UTC,1002.8,50,-4.1
2019,11,6,01:20,UTC,1002.9,49,-4
2019,11,6,01:30,UTC,1003,50,-4.2
2019,11,6,01:40,UTC,1003,50,-4.3
2019,11,6,01:50,UTC,1003,50,-4.3
2019,11,6,02:00,UTC,1003,50,-4.3
2019,11,6,02:10,UTC,1003.1,50,-4.4
2019,11,6,02:20,UTC,1003.1,50,-4.4
2019,11,6,02:30,UTC,1003.2,51,-4.5
2019,11,6,02:40,UTC,1003.2,50,-4.5
2019,11,6,02:50,UTC,1003.3,50,-4.4
2019,11,6,03:00,UTC,1003.3,49,-4.3
2019,11,6,03:10,UTC,1003.3,51,-4.6
2019,11,6,03:20,UTC,1003.3,51,-4.7
2019,11,6,03:30,UTC,1003.3,51,-4.8
2019,11,6,03:40,UTC,1003.5,52,-4.9
2019,11,6,03:50,UTC,1003.5,52,-5
2019,11,6,04:00,UTC,1003.6,54,-5.2
2019,11,6,04:10,UTC,1003.6,54,-5.3
2019,11,6,04:20,UTC,1003.7,55,-5.3
2019,11,6,04:30,UTC,1003.7,54,-5.4
2019,11,6,04:40,UTC,1003.8,54,-5.4
2019,11,6,04:50,UTC,1003.7,54,-5.4
2019,11,6,05:00,UTC,1003.7,54,-5.4
2019,11,6,05:10,UTC,1003.8,53,-5.4
2019,11,6,05:20,UTC,1003.8,54,-5.5
2019,11,6,05:30,UTC,1003.9,54,-5.6
2019,11,6,05:40,UTC,1004,54,-5.6
2019,11,6,05:50,UTC,1004,54,-5.7
2019,11,6,06:00,UTC,1004,54,-5.7
2019,11,6,06:10,UTC,1004.2,54,-5.6
2019,11,6,06:20,UTC,1004.4,54,-5.6
2019,11,6,06:30,UTC,1004.6,55,-5.7
2019,11,6,06:40,UTC,1004.7,56,-5.7
2019,11,6,06:50,UTC,1004.7,56,-5.7
2019,11,6,07:00,UTC,1004.8,56,-5.6
2019,11,6,07:10,UTC,1004.9,57,-5.6
2019,11,6,07:20,UTC,1004.9,57,-5.5
2019,11,6,07:30,UTC,1004.8,58,-5.5
2019,11,6,07:40,UTC,1004.8,58,-5.5
2019,11,6,07:50,UTC,1004.7,58,-5.3
2019,11,6,08:00,UTC,1004.7,58,-5.2
2019,11,6,08:10,UTC,1004.8,58,-5.1
2019,11,6,08:20,UTC,1004.8,57,-4.8
2019,11,6,08:30,UTC,1004.8,56,-4.6
2019,11,6,08:40,UTC,1004.9,56,-4.4
2019,11,6,08:50,UTC,1004.9,56,-4.2
2019,11,6,09:00,UTC,1004.8,55,-4
2019,11,6,09:10,UTC,1004.8,54,-3.8
2019,11,6,09:20,UTC,1004.7,53,-3.5
2019,11,6,09:30,UTC,1004.7,52,-3.2
2019,11,6,09:40,UTC,1004.7,49,-2.9
2019,11,6,09:50,UTC,1004.8,48,-2.8
2019,11,6,10:00,UTC,1004.9,48,-2.6
2019,11,6,10:10,UTC,1004.8,47,-2.3
2019,11,6,10:20,UTC,1004.8,46,-2
2019,11,6,10:30,UTC,1004.8,46,-2
2019,11,6,10:40,UTC,1004.7,47,-2.1
2019,11,6,10:50,UTC,1004.6,46,-2
2019,11,6,11:00,UTC,1004.6,46,-1.9
2019,11,6,11:10,UTC,1004.7,46,-1.9
2019,11,6,11:20,UTC,1004.6,46,-1.9
2019,11,6,11:30,UTC,1004.6,46,-1.9
2019,11,6,11:40,UTC,1004.5,47,-1.9
2019,11,6,11:50,UTC,1004.5,47,-1.9
2019,11,6,12:00,UTC,1004.6,47,-1.9
2019,11,6,12:10,UTC,1004.5,47,-1.9
2019,11,6,12:20,UTC,1004.5,47,-1.9
2019,11,6,12:30,UTC,1004.5,48,-1.9
2019,11,6,12:40,UTC,1004.4,49,-2
2019,11,6,12:50,UTC,1004.3,49,-2.1
2019,11,6,13:00,UTC,1004.3,50,-2.2
2019,11,6,13:10,UTC,1004.3,51,-2.3
2019,11,6,13:20,UTC,1004.4,51,-2.3
2019,11,6,13:30,UTC,1004.5,52,-2.4
2019,11,6,13:40,UTC,1004.4,53,-2.6
2019,11,6,13:50,UTC,1004.5,54,-2.7
2019,11,6,14:00,UTC,1004.4,54,-2.7
2019,11,6,14:10,UTC,1004.4,55,-2.8
2019,11,6,14:20,UTC,1004.5,55,-2.8
2019,11,6,14:30,UTC,1004.6,56,-3
2019,11,6,14:40,UTC,1004.6,57,-3
2019,11,6,14:50,UTC,1004.7,58,-3.2
2019,11,6,15:00,UTC,1004.8,59,-3.2
2019,11,6,15:10,UTC,1004.9,60,-3.4
2019,11,6,15:20,UTC,1005,61,-3.5
2019,11,6,15:30,UTC,1005,62,-3.6
2019,11,6,15:40,UTC,1005.1,63,-3.8
2019,11,6,15:50,UTC,1005.1,64,-3.9
2019,11,6,16:00,UTC,1005.2,65,-4
2019,11,6,16:10,UTC,1005.2,65,-4
2019,11,6,16:20,UTC,1005.2,67,-4.2
2019,11,6,16:30,UTC,1005.2,68,-4.3
2019,11,6,16:40,UTC,1005.1,68,-4.3
2019,11,6,16:50,UTC,1005.1,69,-4.4
2019,11,6,17:00,UTC,1005.1,70,-4.5
2019,11,6,17:10,UTC,1005.1,70,-4.6
2019,11,6,17:20,UTC,1005.1,71,-4.7
2019,11,6,17:30,UTC,1005.1,72,-4.8
2019,11,6,17:40,UTC,1005.1,72,-4.9
2019,11,6,17:50,UTC,1005,73,-5
2019,11,6,18:00,UTC,1005.1,74,-5
2019,11,6,18:10,UTC,1005,74,-5.1
2019,11,6,18:20,UTC,1005,74,-5
2019,11,6,18:30,UTC,1005,75,-5.2
2019,11,6,18:40,UTC,1005.2,75,-5.3
2019,11,6,18:50,UTC,1005.3,75,-5.3
2019,11,6,19:00,UTC,1005.3,76,-5.3
2019,11,6,19:10,UTC,1005.4,76,-5.4
2019,11,6,19:20,UTC,1005.4,76,-5.3
2019,11,6,19:30,UTC,1005.4,77,-5.2
2019,11,6,19:40,UTC,1005.4,77,-5.1
2019,11,6,19:50,UTC,1005.5,77,-5
2019,11,6,20:00,UTC,1005.3,78,-5
2019,11,6,20:10,UTC,1005.4,78,-4.8
2019,11,6,20:20,UTC,1005.4,79,-4.7
2019,11,6,20:30,UTC,1005.4,79,-4.7
2019,11,6,20:40,UTC,1005.4,80,-4.6
2019,11,6,20:50,UTC,1005.5,81,-4.6
2019,11,6,21:00,UTC,1005.4,82,-4.5
2019,11,6,21:10,UTC,1005.4,82,-4.4
2019,11,6,21:20,UTC,1005.4,83,-4.6
2019,11,6,21:30,UTC,1005.5,84,-4.5
2019,11,6,21:40,UTC,1005.5,85,-4.5
2019,11,6,21:50,UTC,1005.5,86,-4.4
2019,11,6,22:00,UTC,1005.5,87,-4.4
2019,11,6,22:10,UTC,1005.5,87,-4.3
2019,11,6,22:20,UTC,1005.6,88,-4.2
2019,11,6,22:30,UTC,1005.6,89,-4.1
2019,11,6,22:40,UTC,1005.4,90,-4
2019,11,6,22:50,UTC,1005.5,90,-4
2019,11,6,23:00,UTC,1005.5,91,-3.8
2019,11,6,23:10,UTC,1005.5,91,-3.8
2019,11,6,23:20,UTC,1005.6,92,-3.7
2019,11,6,23:30,UTC,1005.7,93,-3.7
2019,11,6,23:40,UTC,1005.7,93,-3.7
2019,11,6,23:50,UTC,1005.7,93,-3.7
2019,11,7,00:00,UTC,1005.8,93,-3.7
2019,11,7,00:10,UTC,1005.9,94,-3.7
2019,11,7,00:20,UTC,1005.9,94,-3.8
2019,11,7,00:30,UTC,1006,96,-3.9
2019,11,7,00:40,UTC,1006,97,-3.9
2019,11,7,00:50,UTC,1006,98,-3.9
2019,11,7,01:00,UTC,1006,99,-4
2019,11,7,01:10,UTC,1006.1,99,-4
2019,11,7,01:20,UTC,1006.2,99,-4
2019,11,7,01:30,UTC,1006.2,100,-4
2019,11,7,01:40,UTC,1006.3,100,-4
2019,11,7,01:50,UTC,1006.3,100,-4
2019,11,7,02:00,UTC,1006.3,100,-4
2019,11,7,02:10,UTC,1006.4,99,-3.9
2019,11,7,02:20,UTC,1006.4,99,-3.9
2019,11,7,02:30,UTC,1006.5,99,-3.9
2019,11,7,02:40,UTC,1006.6,99,-3.9
2019,11,7,02:50,UTC,1006.6,99,-3.9
2019,11,7,03:00,UTC,1006.6,99,-3.8
2019,11,7,03:10,UTC,1006.6,99,-3.7
2019,11,7,03:20,UTC,1006.6,98,-3.7
2019,11,7,03:30,UTC,1006.6,98,-3.7
2019,11,7,03:40,UTC,1006.7,98,-3.7
2019,11,7,03:50,UTC,1006.8,97,-3.7
2019,11,7,04:00,UTC,1006.8,97,-3.7
2019,11,7,04:10,UTC,1006.8,97,-3.7
2019,11,7,04:20,UTC,1006.7,97,-3.6
2019,11,7,04:30,UTC,1006.8,98,-3.6
2019,11,7,04:40,UTC,1006.9,98,-3.5
2019,11,7,04:50,UTC,1007,99,-3.5
2019,11,7,05:00,UTC,1007.1,98,-3.5
2019,11,7,05:10,UTC,1007.2,98,-3.4
2019,11,7,05:20,UTC,1007.3,98,-3.3
2019,11,7,05:30,UTC,1007.4,97,-3.3
2019,11,7,05:40,UTC,1007.5,97,-3.3
2019,11,7,05:50,UTC,1007.6,97,-3.2
2019,11,7,06:00,UTC,1007.7,97,-3.2
2019,11,7,06:10,UTC,1007.8,97,-3.2
2019,11,7,06:20,UTC,1007.9,97,-3.3
2019,11,7,06:30,UTC,1008,96,-3.2
2019,11,7,06:40,UTC,1008.2,96,-3.2
2019,11,7,06:50,UTC,1008.2,96,-3.2
2019,11,7,07:00,UTC,1008.3,96,-3.2
2019,11,7,07:10,UTC,1008.3,96,-3.2
2019,11,7,07:20,UTC,1008.5,96,-3.1
2019,11,7,07:30,UTC,1008.6,95,-3
2019,11,7,07:40,UTC,1008.7,96,-3
2019,11,7,07:50,UTC,1008.9,98,-2.9
2019,11,7,08:00,UTC,1008.9,98,-2.9
2019,11,7,08:10,UTC,1009,99,-3
2019,11,7,08:20,UTC,1009,100,-2.9
2019,11,7,08:30,UTC,1009.1,100,-2.9
2019,11,7,08:40,UTC,1009.2,100,-2.8
2019,11,7,08:50,UTC,1009.2,100,-2.8
2019,11,7,09:00,UTC,1009.3,99,-2.7
2019,11,7,09:10,UTC,1009.3,100,-2.6
2019,11,7,09:20,UTC,1009.4,99,-2.5
2019,11,7,09:30,UTC,1009.5,98,-2.5
2019,11,7,09:40,UTC,1009.5,98,-2.4
2019,11,7,09:50,UTC,1009.5,99,-2.3
2019,11,7,10:00,UTC,1009.5,98,-2.3
2019,11,7,10:10,UTC,1009.5,99,-2.3
2019,11,7,10:20,UTC,1009.6,99,-2.2
2019,11,7,10:30,UTC,1009.7,98,-2.2
2019,11,7,10:40,UTC,1009.8,98,-2.2
2019,11,7,10:50,UTC,1009.8,99,-2.1
2019,11,7,11:00,UTC,1009.9,98,-2.1
2019,11,7,11:10,UTC,1010,98,-2
2019,11,7,11:20,UTC,1010,98,-1.9
2019,11,7,11:30,UTC,1010,97,-1.9
2019,11,7,11:40,UTC,1010.1,97,-1.9
2019,11,7,11:50,UTC,1010,97,-1.8
2019,11,7,12:00,UTC,1009.9,97,-1.8
2019,11,7,12:10,UTC,1009.9,97,-1.7
2019,11,7,12:20,UTC,1009.9,97,-1.7
2019,11,7,12:30,UTC,1009.8,96,-1.7
2019,11,7,12:40,UTC,1009.9,96,-1.6
2019,11,7,12:50,UTC,1010.1,96,-1.6
2019,11,7,13:00,UTC,1010.2,96,-1.6
2019,11,7,13:10,UTC,1010.3,95,-1.5
2019,11,7,13:20,UTC,1010.4,95,-1.5
2019,11,7,13:30,UTC,1010.4,94,-1.4
2019,11,7,13:40,UTC,1010.5,94,-1.4
2019,11,7,13:50,UTC,1010.5,94,-1.4
2019,11,7,14:00,UTC,1010.4,93,-1.3
2019,11,7,14:10,UTC,1010.6,93,-1.3
2019,11,7,14:20,UTC,1010.6,92,-1.3
2019,11,7,14:30,UTC,1010.6,93,-1.2
2019,11,7,14:40,UTC,1010.6,93,-1.3
2019,11,7,14:50,UTC,1010.7,92,-1.3
2019,11,7,15:00,UTC,1010.8,92,-1.3
2019,11,7,15:10,UTC,1011,92,-1.3
2019,11,7,15:20,UTC,1011,92,-1.2
2019,11,7,15:30,UTC,1011.1,92,-1.2
2019,11,7,15:40,UTC,1011.2,91,-1.2
2019,11,7,15:50,UTC,1011.2,91,-1.2
2019,11,7,16:00,UTC,1011.2,91,-1.2
2019,11,7,16:10,UTC,1011.2,91,-1.3
2019,11,7,16:20,UTC,1011.2,90,-1.3
2019,11,7,16:30,UTC,1011.3,90,-1.3
2019,11,7,16:40,UTC,1011.3,90,-1.3
2019,11,7,16:50,UTC,1011.4,90,-1.3
2019,11,7,17:00,UTC,1011.4,89,-1.3
2019,11,7,17:10,UTC,1011.4,89,-1.3
2019,11,7,17:20,UTC,1011.4,89,-1.3
2019,11,7,17:30,UTC,1011.4,89,-1.3
2019,11,7,17:40,UTC,1011.3,89,-1.3
2019,11,7,17:50,UTC,1011.2,86,-1.2
2019,11,7,18:00,UTC,1011.3,87,-1.3
2019,11,7,18:10,UTC,1011.4,87,-1.3
2019,11,7,18:20,UTC,1011.5,87,-1.3
2019,11,7,18:30,UTC,1011.5,86,-1.3
2019,11,7,18:40,UTC,1011.5,87,-1.3
2019,11,7,18:50,UTC,1011.5,87,-1.3
2019,11,7,19:00,UTC,1011.6,87,-1.4
2019,11,7,19:10,UTC,1011.7,87,-1.4
2019,11,7,19:20,UTC,1011.7,86,-1.4
2019,11,7,19:30,UTC,1011.8,86,-1.4
2019,11,7,19:40,UTC,1011.8,86,-1.4
2019,11,7,19:50,UTC,1011.9,87,-1.4
2019,11,7,20:00,UTC,1012,86,-1.4
2019,11,7,20:10,UTC,1012,87,-1.4
2019,11,7,20:20,UTC,1011.9,87,-1.4
2019,11,7,20:30,UTC,1012.1,87,-1.4
2019,11,7,20:40,UTC,1012.2,86,-1.4
2019,11,7,20:50,UTC,1012.2,86,-1.4
2019,11,7,21:00,UTC,1012.2,89,-1.5
2019,11,7,21:10,UTC,1012.3,88,-1.5
2019,11,7,21:20,UTC,1012.3,88,-1.4
2019,11,7,21:30,UTC,1012.4,89,-1.5
2019,11,7,21:40,UTC,1012.4,88,-1.5
2019,11,7,21:50,UTC,1012.5,89,-1.4
2019,11,7,22:00,UTC,1012.5,90,-1.4
2019,11,7,22:10,UTC,1012.5,90,-1.5
2019,11,7,22:20,UTC,1012.5,90,-1.5
2019,11,7,22:30,UTC,1012.4,91,-1.5
2019,11,7,22:40,UTC,1012.5,91,-1.5
2019,11,7,22:50,UTC,1012.4,91,-1.5
2019,11,7,23:00,UTC,1012.4,92,-1.5
2019,11,7,23:10,UTC,1012.3,92,-1.5
2019,11,7,23:20,UTC,1012.4,92,-1.5
2019,11,7,23:30,UTC,1012.4,92,-1.5
2019,11,7,23:40,UTC,1012.5,92,-1.5
2019,11,7,23:50,UTC,1012.6,93,-1.6
2019,11,8,00:00,UTC,1012.7,93,-1.6
2019,11,8,00:10,UTC,1012.7,93,-1.6
2019,11,8,00:20,UTC,1012.6,93,-1.7
2019,11,8,00:30,UTC,1012.7,94,-1.7
2019,11,8,00:40,UTC,1012.7,95,-1.8
2019,11,8,00:50,UTC,1012.7,94,-1.8
2019,11,8,01:00,UTC,1012.7,95,-1.8
2019,11,8,01:10,UTC,1012.8,95,-1.8
2019,11,8,01:20,UTC,1012.8,96,-1.8
2019,11,8,01:30,UTC,1012.8,96,-1.8
2019,11,8,01:40,UTC,1012.9,96,-1.8
2019,11,8,01:50,UTC,1013,97,-1.9
2019,11,8,02:00,UTC,1013.1,98,-1.9
2019,11,8,02:10,UTC,1013,98,-1.9
2019,11,8,02:20,UTC,1013.1,98,-1.9
2019,11,8,02:30,UTC,1013.2,99,-1.9
2019,11,8,02:40,UTC,1013.2,99,-1.9
2019,11,8,02:50,UTC,1013.2,100,-1.9
2019,11,8,03:00,UTC,1013.2,100,-2
2019,11,8,03:10,UTC,1013.2,100,-2
2019,11,8,03:20,UTC,1013.3,100,-2
2019,11,8,03:30,UTC,1013.3,100,-2
2019,11,8,03:40,UTC,1013.5,100,-2
2019,11,8,03:50,UTC,1013.6,100,-2
2019,11,8,04:00,UTC,1013.6,100,-2
2019,11,8,04:10,UTC,1013.7,100,-2
2019,11,8,04:20,UTC,1013.8,100,-2
2019,11,8,04:30,UTC,1013.7,100,-2
2019,11,8,04:40,UTC,1013.6,100,-1.9
2019,11,8,04:50,UTC,1013.6,100,-1.9
2019,11,8,05:00,UTC,1013.8,100,-1.9
2019,11,8,05:10,UTC,1013.9,100,-1.8
2019,11,8,05:20,UTC,1014,100,-1.8
2019,11,8,05:30,UTC,1014.1,100,-1.7
2019,11,8,05:40,UTC,1014.2,100,-1.7
2019,11,8,05:50,UTC,1014.1,100,-1.6
2019,11,8,06:00,UTC,1014.2,100,-1.6
2019,11,8,06:10,UTC,1014.3,100,-1.6
2019,11,8,06:20,UTC,1014.3,100,-1.6
2019,11,8,06:30,UTC,1014.5,100,-1.5
2019,11,8,06:40,UTC,1014.4,100,-1.5
2019,11,8,06:50,UTC,1014.5,100,-1.5
2019,11,8,07:00,UTC,1014.7,100,-1.4
2019,11,8,07:10,UTC,1014.7,100,-1.3
2019,11,8,07:20,UTC,1015,100,-1.2
2019,11,8,07:30,UTC,1015.1,100,-1.2
2019,11,8,07:40,UTC,1015.1,100,-1.1
2019,11,8,07:50,UTC,1015,100,-1.1
2019,11,8,08:00,UTC,1015.1,100,-1
2019,11,8,08:10,UTC,1015.2,100,-0.9
2019,11,8,08:20,UTC,1015.3,100,-0.9
2019,11,8,08:30,UTC,1015.5,100,-0.9
2019,11,8,08:40,UTC,1015.8,100,-0.8
2019,11,8,08:50,UTC,1015.8,100,-0.8
