date,time,pressure (hPa),humidity (%),temperature (degC)
20190106,01:50,1023.2,98,-7.5
20190106,02:00,1023.2,98,-7.5
20190106,02:10,1023.3,99,-7.6
20190106,02:20,1023.2,99,-7.6
20190106,02:30,1023.2,99,-7.6
20190106,02:40,1023.2,99,-7.6
20190106,02:50,1023.3,99,-7.6
20190106,03:00,1023.3,99,-7.5
20190106,03:10,1023.2,99,-7.5
20190106,03:20,1023.3,98,-7.5
20190106,03:30,1023.2,98,-7.5
20190106,03:40,1023.3,98,-7.4
20190106,03:50,1023.2,98,-7.5
20190106,04:00,1023.3,97,-7.4
20190106,04:10,1023.2,97,-7.4
20190106,04:20,1023.1,97,-7.4
20190106,04:30,1023,97,-7.4
20190106,04:40,1023.2,97,-7.4
20190106,04:50,1023.2,97,-7.4
20190106,05:00,1023.3,97,-7.3
20190106,05:10,1023.3,96,-7.3
20190106,05:20,1023.3,96,-7.3
20190106,05:30,1023.4,96,-7.3
20190106,05:40,1023.5,96,-7.3
20190106,05:50,1023.4,96,-7.3
20190106,06:00,1023.4,96,-7.3
20190106,06:10,1023.5,96,-7.3
20190106,06:20,1023.5,96,-7.2
20190106,06:30,1023.4,96,-7.2
20190106,06:40,1023.4,96,-7.2
20190106,06:50,1023.5,96,-7.2
20190106,07:00,1023.5,96,-7.2
20190106,07:10,1023.6,96,-7.1
20190106,07:20,1023.6,96,-7
20190106,07:30,1023.6,96,-7
20190106,07:40,1023.6,95,-6.9
20190106,07:50,1023.5,96,-6.8
20190106,08:00,1023.5,96,-6.7
20190106,08:10,1023.5,96,-6.6
20190106,08:20,1023.6,96,-6.4
20190106,08:30,1023.7,96,-6.4
20190106,08:40,1023.6,95,-6.3
20190106,08:50,1023.7,95,-6.3
20190106,09:00,1023.6,95,-6.3
20190106,09:10,1023.7,95,-6.3
20190106,09:20,1023.7,95,-6.1
20190106,09:30,1023.6,94,-6
20190106,09:40,1023.6,94,-5.9
20190106,09:50,1023.6,93,-5.8
20190106,10:00,1023.4,93,-5.6
20190106,10:10,1023.4,92,-5.5
20190106,10:20,1023.5,92,-5.3
20190106,10:30,1023.4,91,-5.2
20190106,10:40,1023.2,91,-5.1
20190106,10:50,1023.2,91,-4.9
20190106,11:00,1023.1,90,-4.8
20190106,11:10,1023.1,90,-4.7
20190106,11:20,1023,90,-4.5
20190106,11:30,1023,89,-4.4
20190106,11:40,1023,89,-4.3
20190106,11:50,1023,89,-4.2
20190106,12:00,1023.1,89,-4.1
20190106,12:10,1023,89,-4.1
20190106,12:20,1023.1,87,-3.8
20190106,12:30,1023,87,-3.8
20190106,12:40,1023,87,-3.8
20190106,12:50,1022.9,87,-3.7
20190106,13:00,1023,86,-3.6
20190106,13:10,1022.9,87,-3.6
20190106,13:20,1023,88,-3.5
20190106,13:30,1022.7,89,-3.4
20190106,13:40,1022.8,88,-3.3
20190106,13:50,1022.8,89,-3.2
20190106,14:00,1022.8,88,-3
20190106,14:10,1022.6,88,-3
20190106,14:20,1022.6,87,-2.8
20190106,14:30,1022.5,88,-2.7
20190106,14:40,1022.5,87,-2.5
20190106,14:50,1022.5,88,-2.6
20190106,15:00,1022.4,88,-2.6
20190106,15:10,1022.3,89,-2.5
20190106,15:20,1022.3,88,-2.4
20190106,15:30,1022.2,88,-2.3
20190106,15:40,1022.2,88,-2.2
20190106,15:50,1022.1,88,-2.2
20190106,16:00,1022.1,88,-2.1
20190106,16:10,1022,88,-2
20190106,16:20,1022,88,-2.1
20190106,16:30,1021.9,89,-2
20190106,16:40,1021.9,89,-2
20190106,16:50,1021.8,89,-1.9
20190106,17:00,1021.6,89,-1.6
20190106,17:10,1021.5,90,-1.5
20190106,17:20,1021.4,90,-1.4
20190106,17:30,1021.3,91,-1.3
20190106,17:40,1021.2,91,-1.2
20190106,17:50,1021.1,92,-1
20190106,18:00,1021.1,92,-1
20190106,18:10,1021,93,-1
20190106,18:20,1020.9,93,-0.9
20190106,18:30,1020.8,95,-0.9
20190106,18:40,1020.7,96,-0.9
20190106,18:50,1020.6,97,-0.8
20190106,19:00,1020.4,98,-0.8
20190106,19:10,1020.4,98,-0.8
20190106,19:20,1020.5,98,-0.8
20190106,19:30,1020.5,98,-0.8
20190106,19:40,1020.3,98,-0.8
20190106,19:50,1020.2,99,-0.9
20190106,20:00,1020.2,99,-1
20190106,20:10,1020.1,99,-1
20190106,20:20,1020,100,-0.9
20190106,20:30,1020,100,-0.9
20190106,20:40,1019.9,100,-0.7
20190106,20:50,1019.8,100,-0.7
20190106,21:00,1019.7,100,-0.7
20190106,21:10,1019.6,100,-0.6
20190106,21:20,1019.5,100,-0.5
20190106,21:30,1019.4,100,-0.4
20190106,21:40,1019.2,100,-0.3
20190106,21:50,1019.1,100,-0.2
20190106,22:00,1019,100,-0.2
20190106,22:10,1018.9,100,-0.2
20190106,22:20,1018.8,100,-0.1
20190106,22:30,1018.6,100,0
20190106,22:40,1018.5,100,-0.1
20190106,22:50,1018.4,100,0
20190106,23:00,1018.2,100,0
20190106,23:10,1018.2,100,0.1
20190106,23:20,1018.1,100,0.2
20190106,23:30,1018,100,0.3
20190106,23:40,1018,100,0.4
20190106,23:50,1017.8,100,0.4
20190107,00:00,1017.6,100,0.5
20190107,00:10,1017.6,100,0.5
20190107,00:20,1017.5,100,0.6
20190107,00:30,1017.4,100,0.6
20190107,00:40,1017.3,100,0.7
20190107,00:50,1017.2,100,0.8
20190107,01:00,1017.1,100,0.9
20190107,01:10,1017,100,1
20190107,01:20,1016.9,100,1.1
20190107,01:30,1016.8,100,1.1
20190107,01:40,1016.7,100,1.2
20190107,01:50,1016.6,100,1.2
20190107,02:00,1016.5,100,1.3
20190107,02:10,1016.4,100,1.2
20190107,02:20,1016.3,100,1.2
20190107,02:30,1016.1,100,1.4
20190107,02:40,1016.1,100,1.4
20190107,02:50,1016,100,1.4
20190107,03:00,1015.9,100,1.3
20190107,03:10,1015.8,100,1.4
20190107,03:20,1015.6,100,1.3
20190107,03:30,1015.5,100,1.4
20190107,03:40,1015.4,100,1.4
20190107,03:50,1015.3,100,1.4
20190107,04:00,1015.2,100,1.4
20190107,04:10,1015.1,100,1.4
20190107,04:20,1015,100,1.4
20190107,04:30,1014.8,100,1.5
20190107,04:40,1014.8,100,1.5
20190107,04:50,1014.7,100,1.5
20190107,05:00,1014.6,100,1.4
20190107,05:10,1014.7,100,1.4
20190107,05:20,1014.6,100,1.4
20190107,05:30,1014.7,100,1.4
20190107,05:40,1014.7,100,1.5
20190107,05:50,1014.7,100,1.4
20190107,06:00,1014.7,100,1.4
20190107,06:10,1014.5,100,1.4
20190107,06:20,1014.5,100,1.4
20190107,06:30,1014.5,100,1.3
20190107,06:40,1014.6,100,1.3
20190107,06:50,1014.5,100,1.2
20190107,07:00,1014.4,100,1.2
20190107,07:10,1014.3,100,1.2
20190107,07:20,1014.2,100,1.2
20190107,07:30,1014.2,100,1.2
20190107,07:40,1014.3,100,1.2
20190107,07:50,1014.3,100,1.2
20190107,08:00,1014.3,100,1.2
20190107,08:10,1014.2,100,1.2
20190107,08:20,1014.1,100,1.3
20190107,08:30,1014.1,100,1.4
20190107,08:40,1014.1,100,1.5
20190107,08:50,1014.1,100,1.6
20190107,09:00,1014.1,100,1.7
20190107,09:10,1013.9,100,1.7
20190107,09:20,1013.9,100,1.7
20190107,09:30,1013.8,100,1.7
20190107,09:40,1013.9,100,1.7
20190107,09:50,1013.9,100,1.6
20190107,10:00,1013.9,100,1.7
20190107,10:10,1013.9,100,1.6
20190107,10:20,1013.8,100,1.7
20190107,10:30,1013.7,100,1.7
20190107,10:40,1013.6,100,1.7
20190107,10:50,1013.6,100,1.7
20190107,11:00,1013.5,100,1.7
20190107,11:10,1013.5,100,1.6
20190107,11:20,1013.5,100,1.6
20190107,11:30,1013.4,100,1.5
20190107,11:40,1013.3,100,1.4
20190107,11:50,1013.3,100,1.4
20190107,12:00,1013.3,100,1.4
20190107,12:10,1013.2,100,1.3
20190107,12:20,1013.2,100,1.2
20190107,12:30,1013.3,100,1.2
20190107,12:40,1013.1,100,1.2
20190107,12:50,1013.2,100,1.1
20190107,13:00,1013.1,100,1.2
20190107,13:10,1013.2,100,1.1
20190107,13:20,1013.2,100,1
20190107,13:30,1013.2,100,0.9
20190107,13:40,1013.2,99,0.8
20190107,13:50,1013.1,99,0.7
20190107,14:00,1013,100,0.7
20190107,14:10,1012.9,99,0.8
20190107,14:20,1012.9,99,0.7
20190107,14:30,1012.8,98,0.7
20190107,14:40,1012.8,98,0.7
20190107,14:50,1012.7,98,0.6
20190107,15:00,1012.6,97,0.6
20190107,15:10,1012.6,98,0.5
20190107,15:20,1012.6,97,0.5
20190107,15:30,1012.6,96,0.3
20190107,15:40,1012.5,96,0.4
20190107,15:50,1012.5,97,0.2
20190107,16:00,1012.3,97,0.1
20190107,16:10,1012.3,97,-0.1
20190107,16:20,1012.2,97,-0.1
20190107,16:30,1012.1,97,-0.1
20190107,16:40,1012,97,-0.1
20190107,16:50,1012,97,-0.2
20190107,17:00,1012,97,-0.2
20190107,17:10,1011.8,97,-0.2
20190107,17:20,1011.7,97,-0.4
20190107,17:30,1011.5,98,-0.4
20190107,17:40,1011.4,98,-0.5
20190107,17:50,1011.3,98,-0.5
20190107,18:00,1011.2,98,-0.6
20190107,18:10,1011,98,-0.6
20190107,18:20,1010.9,98,-0.6
20190107,18:30,1010.8,98,-0.6
20190107,18:40,1010.7,97,-0.6
20190107,18:50,1010.5,97,-0.6
20190107,19:00,1010.4,97,-0.6
20190107,19:10,1010.3,98,-0.6
20190107,19:20,1010.2,98,-0.7
20190107,19:30,1010.1,98,-0.7
20190107,19:40,1010,99,-0.7
20190107,19:50,1009.9,99,-0.7
20190107,20:00,1009.8,99,-0.8
20190107,20:10,1009.7,100,-0.8
20190107,20:20,1009.6,100,-0.8
20190107,20:30,1009.5,100,-0.8
20190107,20:40,1009.4,100,-0.8
20190107,20:50,1009.2,100,-0.8
20190107,21:00,1009.1,100,-0.9
20190107,21:10,1008.9,100,-0.9
20190107,21:20,1008.8,100,-1
20190107,21:30,1008.6,100,-1
20190107,21:40,1008.5,100,-1
20190107,21:50,1008.4,100,-1
20190107,22:00,1008.4,100,-1.1
20190107,22:10,1008.3,100,-1.1
20190107,22:20,1008.2,100,-1.1
20190107,22:30,1008.1,100,-1.1
20190107,22:40,1007.9,100,-1.1
20190107,22:50,1007.6,100,-1.1
20190107,23:00,1007.5,100,-1
20190107,23:10,1007.4,100,-1
20190107,23:20,1007.2,100,-1.1
20190107,23:30,1007,100,-1
20190107,23:40,1006.9,100,-1
20190107,23:50,1006.8,100,-1
20190108,00:00,1006.6,100,-1
20190108,00:10,1006.5,100,-1
20190108,00:20,1006.3,100,-0.9
20190108,00:30,1006.1,100,-0.9
20190108,00:40,1006,100,-0.9
20190108,00:50,1005.7,100,-0.9
20190108,01:00,1005.6,100,-0.9
20190108,01:10,1005.4,100,-0.9
20190108,01:20,1005.2,100,-0.9
20190108,01:30,1005,100,-0.9
20190108,01:40,1004.8,100,-0.9
20190108,01:50,1004.7,100,-0.9
20190108,02:00,1004.5,100,-0.9
20190108,02:10,1004.4,100,-0.8
20190108,02:20,1004.3,100,-0.7
20190108,02:30,1004,100,-0.6
20190108,02:40,1003.9,100,-0.5
20190108,02:50,1003.6,100,-0.4
20190108,03:00,1003.3,100,-0.3
20190108,03:10,1003.1,100,-0.2
20190108,03:20,1003,100,-0.2
20190108,03:30,1002.8,100,-0.1
20190108,03:40,1002.7,100,-0.1
20190108,03:50,1002.6,100,0
20190108,04:00,1002.5,100,0
20190108,04:10,1002.4,100,0
20190108,04:20,1002.2,100,0
20190108,04:30,1002.1,100,0
20190108,04:40,1002,100,0
20190108,04:50,1001.9,100,0
20190108,05:00,1001.7,100,0.1
20190108,05:10,1001.7,100,0.1
20190108,05:20,1001.6,100,0
20190108,05:30,1001.5,100,0.1
20190108,05:40,1001.5,100,0.1
20190108,05:50,1001.3,100,0.1
20190108,06:00,1001.2,100,0.1
20190108,06:10,1001.2,100,0.1
20190108,06:20,1001.1,100,0.1
20190108,06:30,1001.1,100,0.1
20190108,06:40,1001,100,0.2
20190108,06:50,1001,100,0.1
20190108,07:00,1000.9,100,0.2
20190108,07:10,1000.9,100,0.2
20190108,07:20,1000.9,100,0.2
20190108,07:30,1000.9,100,0.2
20190108,07:40,1000.9,100,0.3
20190108,07:50,1000.8,100,0.4
20190108,08:00,1000.8,100,0.4
20190108,08:10,1000.7,100,0.4
20190108,08:20,1000.7,100,0.4
20190108,08:30,1000.7,100,0.5
20190108,08:40,1000.6,100,0.4
20190108,08:50,1000.6,100,0.5
20190108,09:00,1000.6,100,0.6
20190108,09:10,1000.6,100,0.6
20190108,09:20,1000.5,100,0.6
20190108,09:30,1000.5,100,0.7
20190108,09:40,1000.4,100,0.7
20190108,09:50,1000.3,100,0.7
20190108,10:00,1000.3,100,0.7
20190108,10:10,1000.2,100,0.6
20190108,10:20,1000.2,100,0.6
20190108,10:30,1000.1,100,0.6
20190108,10:40,1000.1,100,0.7
20190108,10:50,1000,100,0.7
20190108,11:00,1000.1,100,0.7
20190108,11:10,1000.1,100,0.6
20190108,11:20,1000,100,0.5
20190108,11:30,1000,100,0.5
20190108,11:40,999.9,100,0.5
20190108,11:50,999.9,100,0.6
20190108,12:00,999.8,100,0.5
20190108,12:10,999.8,100,0.5
20190108,12:20,999.8,100,0.5
20190108,12:30,999.8,100,0.4
20190108,12:40,999.7,100,0.4
20190108,12:50,999.8,100,0.2
20190108,13:00,999.8,100,0.2
20190108,13:10,999.7,100,0.1
20190108,13:20,999.7,100,0.1
20190108,13:30,999.8,100,0.2
20190108,13:40,999.7,100,0.1
20190108,13:50,999.7,100,0.1
20190108,14:00,999.7,100,0.1
20190108,14:10,999.8,100,0
20190108,14:20,999.7,100,0
20190108,14:30,999.8,100,0
20190108,14:40,999.8,100,0
20190108,14:50,999.8,100,0
20190108,15:00,999.8,100,-0.1
20190108,15:10,999.8,100,-0.2
20190108,15:20,999.8,100,-0.2
20190108,15:30,999.9,100,-0.2
20190108,15:40,999.9,100,-0.3
20190108,15:50,1000,100,-0.3
20190108,16:00,1000.1,100,-0.3
20190108,16:10,1000.1,100,-0.3
20190108,16:20,1000.1,100,-0.3
20190108,16:30,1000.1,100,-0.3
20190108,16:40,1000.2,100,-0.3
20190108,16:50,1000.2,100,-0.3
20190108,17:00,1000.2,100,-0.3
20190108,17:10,1000.2,100,-0.3
20190108,17:20,1000.3,100,-0.4
20190108,17:30,1000.3,100,-0.4
20190108,17:40,1000.4,100,-0.4
20190108,17:50,1000.4,100,-0.4
20190108,18:00,1000.4,100,-0.4
20190108,18:10,1000.5,100,-0.4
20190108,18:20,1000.5,100,-0.4
20190108,18:30,1000.6,100,-0.4
20190108,18:40,1000.6,100,-0.4
20190108,18:50,1000.7,100,-0.5
20190108,19:00,1000.7,100,-0.5
20190108,19:10,1000.7,100,-0.5
20190108,19:20,1000.7,100,-0.5
20190108,19:30,1000.8,100,-0.6
20190108,19:40,1000.8,100,-0.6
20190108,19:50,1000.8,100,-0.6
20190108,20:00,1000.9,100,-0.6
20190108,20:10,1000.9,100,-0.6
20190108,20:20,1001,100,-0.6
20190108,20:30,1001,100,-0.6
20190108,20:40,1001.1,100,-0.7
20190108,20:50,1001.1,100,-0.7
20190108,21:00,1001.2,100,-0.7
20190108,21:10,1001.3,100,-0.7
20190108,21:20,1001.3,100,-0.7
20190108,21:30,1001.4,100,-0.8
20190108,21:40,1001.4,100,-0.8
20190108,21:50,1001.4,100,-0.8
20190108,22:00,1001.5,100,-0.8
20190108,22:10,1001.5,100,-0.8
20190108,22:20,1001.6,100,-0.8
20190108,22:30,1001.7,100,-0.7
20190108,22:40,1001.8,100,-0.7
20190108,22:50,1001.8,100,-0.8
20190108,23:00,1001.9,100,-0.8
20190108,23:10,1002,100,-0.8
20190108,23:20,1002.1,100,-0.8
20190108,23:30,1002.2,100,-0.8
20190108,23:40,1002.3,100,-0.9
20190108,23:50,1002.3,100,-0.9
20190109,00:00,1002.4,100,-1
20190109,00:10,1002.5,100,-1.1
20190109,00:20,1002.7,100,-1.2
20190109,00:30,1002.8,100,-1.1
20190109,00:40,1002.9,100,-1
20190109,00:50,1002.9,100,-1.1
20190109,01:00,1003,100,-1.1
20190109,01:10,1003,100,-1.1
20190109,01:20,1003.2,100,-1.1
20190109,01:30,1003.3,100,-1.1
20190109,01:40,1003.4,100,-1
20190109,01:50,1003.4,100,-1
20190109,02:00,1003.5,100,-1
20190109,02:10,1003.6,100,-1
20190109,02:20,1003.6,100,-1
20190109,02:30,1003.7,100,-1
20190109,02:40,1003.8,100,-1
20190109,02:50,1003.9,100,-1
20190109,03:00,1004,100,-1
20190109,03:10,1004.1,100,-1
20190109,03:20,1004.3,100,-0.9
20190109,03:30,1004.4,100,-1
20190109,03:40,1004.5,100,-1
20190109,03:50,1004.5,100,-0.9
20190109,04:00,1004.6,100,-1
20190109,04:10,1004.6,100,-1.1
20190109,04:20,1004.8,100,-1.2
20190109,04:30,1004.9,100,-1.2
20190109,04:40,1005,100,-1.3
20190109,04:50,1005,100,-1.4
20190109,05:00,1005.2,100,-1.5
20190109,05:10,1005.3,100,-1.5
20190109,05:20,1005.4,99,-1.6
20190109,05:30,1005.6,99,-1.6
20190109,05:40,1005.7,99,-1.6
20190109,05:50,1005.8,99,-1.7
20190109,06:00,1005.9,99,-1.7
20190109,06:10,1006.1,99,-1.8
20190109,06:20,1006.3,99,-1.9
20190109,06:30,1006.4,99,-1.9
20190109,06:40,1006.5,99,-2
20190109,06:50,1006.6,98,-2
20190109,07:00,1006.8,98,-2
20190109,07:10,1006.9,98,-2
20190109,07:20,1007.1,98,-2.1
20190109,07:30,1007.3,98,-2.1
20190109,07:40,1007.4,98,-2.1
20190109,07:50,1007.5,98,-2.2
20190109,08:00,1007.7,97,-2.2
20190109,08:10,1007.8,97,-2.2
20190109,08:20,1008,97,-2.2
20190109,08:30,1008.1,97,-2.2
20190109,08:40,1008.3,97,-2.2
20190109,08:50,1008.5,97,-2.2
20190109,09:00,1008.7,97,-2.3
20190109,09:10,1008.8,96,-2.3
20190109,09:20,1008.9,96,-2.4
20190109,09:30,1009,96,-2.4
20190109,09:40,1009.1,95,-2.5
20190109,09:50,1009.3,95,-2.6
20190109,10:00,1009.4,96,-2.6
20190109,10:10,1009.5,96,-2.7
20190109,10:20,1009.6,97,-2.6
20190109,10:30,1009.7,97,-2.6
20190109,10:40,1009.7,97,-2.6
20190109,10:50,1009.8,96,-2.6
20190109,11:00,1009.9,96,-2.6
20190109,11:10,1010,97,-2.7
20190109,11:20,1010.2,97,-2.7
20190109,11:30,1010.3,97,-2.7
20190109,11:40,1010.4,97,-2.6
20190109,11:50,1010.4,97,-2.5
20190109,12:00,1010.4,97,-2.4
20190109,12:10,1010.6,97,-2.3
20190109,12:20,1010.6,97,-2.3
20190109,12:30,1010.7,97,-2.2
20190109,12:40,1010.8,97,-2.1
20190109,12:50,1010.9,96,-2
20190109,13:00,1011,95,-2
20190109,13:10,1011.1,96,-2
20190109,13:20,1011.2,97,-2.1
20190109,13:30,1011.3,97,-2.7
20190109,13:40,1011.5,98,-2.9
20190109,13:50,1011.7,97,-3.3
20190109,14:00,1011.9,98,-3.6
20190109,14:10,1012.1,97,-3.7
20190109,14:20,1012.3,97,-3.8
20190109,14:30,1012.4,97,-3.9
20190109,14:40,1012.5,97,-4.4
20190109,14:50,1012.7,97,-4.5
20190109,15:00,1012.8,97,-4.7
20190109,15:10,1012.9,97,-4.8
20190109,15:20,1013,96,-4.8
20190109,15:30,1013,96,-4.8
20190109,15:40,1013.1,96,-4.8
20190109,15:50,1013.4,96,-4.6
20190109,16:00,1013.5,96,-4.6
20190109,16:10,1013.6,96,-4.5
20190109,16:20,1013.7,95,-4.4
20190109,16:30,1013.8,95,-4.3
20190109,16:40,1013.9,95,-4.2
20190109,16:50,1013.9,95,-4.2
20190109,17:00,1014,95,-4.2
20190109,17:10,1014,95,-4.1
20190109,17:20,1014,95,-4.1
20190109,17:30,1014.1,95,-4.1
20190109,17:40,1014.1,95,-4
20190109,17:50,1014.2,94,-4
20190109,18:00,1014.2,94,-4
20190109,18:10,1014.3,93,-3.9
20190109,18:20,1014.4,92,-4
20190109,18:30,1014.5,93,-4.1
20190109,18:40,1014.7,93,-4.1
20190109,18:50,1014.7,93,-4.1
20190109,19:00,1014.9,92,-4
20190109,19:10,1015,93,-4
20190109,19:20,1015,93,-3.9
20190109,19:30,1015.1,94,-3.9
20190109,19:40,1015.1,92,-3.8
20190109,19:50,1015.3,93,-3.8
20190109,20:00,1015.4,93,-3.6
20190109,20:10,1015.5,93,-3.7
20190109,20:20,1015.6,94,-3.7
20190109,20:30,1015.7,93,-3.6
20190109,20:40,1015.8,91,-3.6
20190109,20:50,1015.9,91,-3.7
20190109,21:00,1016.1,91,-3.7
20190109,21:10,1016.2,92,-3.7
20190109,21:20,1016.3,91,-3.7
20190109,21:30,1016.5,92,-3.8
20190109,21:40,1016.5,92,-3.8
20190109,21:50,1016.5,93,-3.8
20190109,22:00,1016.5,94,-3.8
20190109,22:10,1016.6,94,-3.8
20190109,22:20,1016.8,93,-3.7
20190109,22:30,1016.9,94,-3.7
20190109,22:40,1016.9,94,-3.6
20190109,22:50,1016.9,92,-3.6
20190109,23:00,1017,91,-3.6
20190109,23:10,1017,89,-3.6
20190109,23:20,1017.1,91,-3.7
20190109,23:30,1017.1,92,-3.7
20190109,23:40,1017.3,92,-3.7
20190109,23:50,1017.2,91,-3.8
20190110,00:00,1017.4,91,-3.8
20190110,00:10,1017.4,91,-3.8
20190110,00:20,1017.5,91,-3.9
20190110,00:30,1017.6,91,-4
20190110,00:40,1017.7,91,-4
20190110,00:50,1017.8,93,-4
20190110,01:00,1017.8,93,-4.1
20190110,01:10,1017.9,94,-4.2
20190110,01:20,1017.9,94,-4.2
20190110,01:30,1017.9,93,-4.2
20190110,01:40,1017.9,94,-4.3
20190110,01:50,1017.8,94,-4.4
20190110,02:00,1017.9,94,-4.4
20190110,02:10,1017.9,94,-4.5
20190110,02:20,1018,94,-4.7
20190110,02:30,1018.1,93,-4.9
20190110,02:40,1018.1,94,-5
20190110,02:50,1018.2,94,-5.1
20190110,03:00,1018.3,95,-5.2
20190110,03:10,1018.4,94,-5.3
20190110,03:20,1018.4,95,-5.4
20190110,03:30,1018.5,95,-5.4
20190110,03:40,1018.5,96,-5.5
20190110,03:50,1018.6,96,-5.5
20190110,04:00,1018.6,97,-5.6
20190110,04:10,1018.6,97,-5.7
20190110,04:20,1018.6,97,-5.7
20190110,04:30,1018.7,96,-5.8
20190110,04:40,1018.9,96,-6
20190110,04:50,1018.9,95,-6.1
20190110,05:00,1018.9,96,-6
20190110,05:10,1019,96,-6.2
20190110,05:20,1019,96,-6.2
20190110,05:30,1019.1,96,-6.3
20190110,05:40,1019.1,97,-6.3
20190110,05:50,1019.1,97,-6.3
20190110,06:00,1019.2,97,-6.4
20190110,06:10,1019.3,97,-6.5
20190110,06:20,1019.3,97,-6.5
20190110,06:30,1019.4,97,-6.6
20190110,06:40,1019.5,97,-6.8
20190110,06:50,1019.6,97,-6.8
20190110,07:00,1019.7,97,-6.8
20190110,07:10,1019.8,97,-6.9
20190110,07:20,1019.7,97,-7
20190110,07:30,1019.8,97,-7
20190110,07:40,1019.8,97,-6.9
20190110,07:50,1019.8,97,-6.9
20190110,08:00,1019.8,97,-6.9
20190110,08:10,1019.9,97,-7
20190110,08:20,1019.9,97,-7
20190110,08:30,1019.9,97,-7
20190110,08:40,1019.8,97,-7
20190110,08:50,1019.7,97,-7.1
20190110,09:00,1019.7,97,-7.1
20190110,09:10,1019.8,97,-7
20190110,09:20,1019.7,97,-7.2
20190110,09:30,1019.7,97,-7.2
20190110,09:40,1019.8,97,-7.3
20190110,09:50,1019.7,97,-7.2
20190110,10:00,1019.6,97,-7.2
20190110,10:10,1019.6,96,-7.2
20190110,10:20,1019.5,96,-7.2
20190110,10:30,1019.4,96,-7.1
20190110,10:40,1019.3,95,-7
20190110,10:50,1019.2,95,-7
20190110,11:00,1019.1,96,-6.9
20190110,11:10,1019.1,96,-6.9
20190110,11:20,1019,97,-6.9
20190110,11:30,1019,97,-6.9
20190110,11:40,1019.1,97,-6.9
20190110,11:50,1019.1,95,-6.7
20190110,12:00,1019.1,93,-6.7
20190110,12:10,1018.8,93,-6.6
20190110,12:20,1018.9,93,-6.5
20190110,12:30,1018.8,94,-6.6
20190110,12:40,1018.7,95,-6.7
20190110,12:50,1018.6,98,-6.7
20190110,13:00,1018.4,98,-6.7
20190110,13:10,1018.3,98,-6.7
20190110,13:20,1018.1,98,-6.7
20190110,13:30,1018.1,99,-6.7
20190110,13:40,1018,98,-6.7
20190110,13:50,1017.9,98,-6.8
20190110,14:00,1017.9,97,-6.9
20190110,14:10,1017.8,96,-7.3
20190110,14:20,1017.8,97,-7.2
20190110,14:30,1017.5,97,-7.1
20190110,14:40,1017.3,98,-7
20190110,14:50,1017.3,98,-7
20190110,15:00,1017.1,98,-7
20190110,15:10,1016.8,98,-6.8
20190110,15:20,1016.6,98,-6.7
20190110,15:30,1016.6,98,-6.5
20190110,15:40,1016.6,98,-6.4
20190110,15:50,1016.6,98,-6.4
20190110,16:00,1016.3,98,-6.4
20190110,16:10,1016.2,98,-6.4
20190110,16:20,1016.1,98,-6.3
20190110,16:30,1015.9,98,-6.3
20190110,16:40,1015.8,98,-6.2
20190110,16:50,1015.7,98,-6.1
20190110,17:00,1015.6,98,-6.1
20190110,17:10,1015.2,98,-6.2
20190110,17:20,1015.1,98,-6.1
20190110,17:30,1014.8,98,-6
20190110,17:40,1014.7,98,-5.9
20190110,17:50,1014.5,98,-5.8
20190110,18:00,1014.2,98,-5.6
20190110,18:10,1014,98,-5.3
20190110,18:20,1013.8,98,-5
20190110,18:30,1013.6,98,-4.9
20190110,18:40,1013.5,98,-4.8
20190110,18:50,1013.3,98,-4.7
20190110,19:00,1013,98,-4.5
20190110,19:10,1012.7,97,-4.4
20190110,19:20,1012.6,97,-4.4
20190110,19:30,1012.2,97,-4.2
20190110,19:40,1012,97,-4
20190110,19:50,1011.8,96,-3.8
20190110,20:00,1011.5,95,-3.6
20190110,20:10,1011.1,94,-3.2
20190110,20:20,1011,93,-2.9
20190110,20:30,1010.9,93,-2.8
20190110,20:40,1010.6,93,-2.6
20190110,20:50,1010.3,93,-2.4
20190110,21:00,1010.1,93,-2.2
20190110,21:10,1009.9,93,-2
20190110,21:20,1009.6,93,-1.9
20190110,21:30,1009.3,94,-1.6
20190110,21:40,1009,94,-1.4
20190110,21:50,1008.9,95,-1.5
20190110,22:00,1008.6,96,-1.3
20190110,22:10,1008.2,95,-1.1
20190110,22:20,1007.9,95,-1.2
20190110,22:30,1007.6,95,-1.1
20190110,22:40,1007.3,96,-1.1
20190110,22:50,1007.1,97,-1
20190110,23:00,1006.8,97,-1
20190110,23:10,1006.4,98,-1
20190110,23:20,1006.1,98,-0.9
20190110,23:30,1005.8,99,-0.9
20190110,23:40,1005.5,99,-0.6
20190110,23:50,1005.3,99,-0.6
20190111,00:00,1005,99,-0.5
20190111,00:10,1004.6,99,-0.2
20190111,00:20,1004.3,96,0.1
20190111,00:30,1003.9,96,0.2
20190111,00:40,1003.6,95,0.2
20190111,00:50,1003.2,94,0.3
20190111,01:00,1003,96,0.2
20190111,01:10,1002.8,95,0.4
20190111,01:20,1002.3,94,0.4
20190111,01:30,1001.9,93,0.5
20190111,01:40,1001.7,94,0.4
20190111,01:50,1001.5,93,0.5
20190111,02:00,1001.1,93,0.5
20190111,02:10,1000.8,93,0.6
20190111,02:20,1000.5,93,0.5
20190111,02:30,1000.2,93,0.7
20190111,02:40,999.8,94,0.6
